,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15
19626,880000.0,5,3.5,4600.0,2,0,0,10,3180,1420,2007,0,3210,9431
19627,413800.0,3,2.0,1440.0,1,0,0,8,1440,0,2007,0,1440,4157
19628,504200.0,2,1.5,1200.0,3,0,0,8,1200,0,2008,0,1240,1296
19629,421500.0,4,3.0,2793.0,2,0,0,9,2793,0,2009,0,2793,5704
19630,855169.0,4,2.5,2970.0,2,0,0,8,2970,0,2014,0,2810,4998
19631,380000.0,3,2.0,1440.0,1,0,0,7,850,590,2008,0,1170,5000
19632,580000.0,3,2.25,1480.0,3,0,0,8,1480,0,2014,0,1570,1283
19633,377000.0,3,2.5,1870.0,2,0,0,8,1870,0,2012,0,2100,3730
19634,329900.0,4,2.75,2475.0,2,0,0,7,2475,0,2014,0,2475,4000
19635,921800.0,4,2.5,2950.0,2,0,0,10,2950,0,2012,0,2950,6339
19636,529500.0,3,2.25,1410.0,3,0,0,9,1410,0,2014,0,1510,1352
19637,363990.0,4,2.5,2240.0,2,0,0,8,2240,0,2014,0,2530,4315
19638,834950.0,5,2.75,3230.0,2,0,0,9,3230,0,2014,0,3180,7624
19639,399000.0,3,2.0,2100.0,1,0,0,8,2100,0,2010,0,1860,18452
19640,338900.0,3,2.25,1936.0,1,0,0,8,1936,0,2013,0,1410,12770
19641,419950.0,3,2.5,3120.0,2,0,0,9,3120,0,2007,0,2670,6000
19642,493000.0,4,2.5,2070.0,2,0,0,8,2070,0,2010,0,2070,4610
19643,650000.0,4,2.5,3700.0,2,0,0,9,3700,0,2007,0,3050,5047
19644,456000.0,3,2.5,2130.0,2,0,0,8,2130,0,2013,0,2250,5462
19645,425000.0,3,2.25,1620.0,2,0,0,8,1540,80,2010,0,1620,1068
19646,348000.0,3,2.5,1490.0,3,0,0,8,1490,0,2009,0,1270,1156
19647,1040890.0,5,4.0,4180.0,2,0,0,9,4180,0,2014,0,3570,6054
19648,299000.0,2,2.5,1400.0,2,0,0,8,1160,240,2008,0,1060,1524
19649,1264000.0,4,3.75,3490.0,2,0,0,9,3490,0,2012,0,1810,8470
19650,155000.0,3,1.0,1300.0,1,0,0,7,1300,0,2013,0,1300,6849
19651,319500.0,4,2.5,2730.0,2,0,0,8,2730,0,2006,0,2150,3802
19652,274000.0,3,2.5,1830.0,2,0,0,8,1830,0,2005,0,1610,2762
19653,429000.0,5,2.5,2340.0,2,0,0,7,2340,0,2009,0,2190,4500
19654,267800.0,3,1.75,1410.0,2,0,0,8,1410,0,2014,0,1410,1811
19655,369950.0,3,2.5,1930.0,2,0,0,7,1930,0,2014,0,1540,8849
19656,480000.0,6,5.0,3028.0,2,0,0,7,3028,0,2005,0,1400,34575
19657,440000.0,4,3.5,3180.0,2,0,0,8,2390,790,2007,0,2850,4500
19658,839704.0,4,3.25,2950.0,2,0,0,10,2210,740,2014,0,2790,3693
19659,535000.0,3,3.25,1430.0,3,0,0,8,1430,0,2007,0,1430,1243
19660,290000.0,2,1.5,1020.0,3,0,0,8,1020,0,2008,0,980,1415
19661,370000.0,3,2.5,1650.0,3,0,0,8,1650,0,2007,0,1650,1863
19662,405000.0,3,2.0,1060.0,3,0,0,7,1060,0,2007,0,1440,1501
19663,499431.0,4,2.75,2620.0,2,0,0,8,2620,0,2013,0,2790,6716
19664,275000.0,4,2.5,1830.0,2,0,0,7,1830,0,2007,0,2330,3868
19665,320000.0,3,2.25,998.0,2,0,0,7,798,200,2007,0,998,1110
19666,425000.0,4,2.5,2070.0,2,0,0,7,2070,0,2007,0,2070,4556
19667,1450000.0,4,3.5,2860.0,3,0,0,10,2860,0,2013,0,1990,1378
19668,340000.0,3,2.0,1920.0,1,0,3,9,1920,0,2007,0,2384,4802
19669,299900.0,3,2.5,1210.0,2,0,0,9,920,290,2008,0,1070,651
19670,865950.0,5,3.5,4890.0,2,0,0,9,3590,1300,2014,0,4590,10079
19671,720000.0,4,2.5,3420.0,2,0,0,9,3420,0,2007,0,2520,14190
19672,460000.0,4,3.5,2870.0,2,0,3,9,2070,800,2006,0,1770,6450
19673,375000.0,3,2.5,1600.0,2,0,0,8,1600,0,2005,0,1445,1370
19674,386180.0,2,1.5,960.0,2,0,0,7,960,0,2005,0,1470,1829
19675,280000.0,3,2.75,1740.0,1,0,3,7,1740,0,2010,0,2380,5331
19676,359000.0,4,2.5,2575.0,2,0,0,8,2575,0,2011,0,2575,5323
19677,785000.0,5,3.25,3660.0,2,0,2,10,3660,0,2006,0,3320,11241
19678,425000.0,3,2.25,1420.0,2,0,0,8,940,480,2009,0,1400,1230
19679,575000.0,5,2.5,3070.0,2,0,0,8,3070,0,2005,0,2590,7200
19680,465000.0,3,2.5,1920.0,1,0,0,8,1920,0,2014,0,2010,48787
19681,1850000.0,4,3.25,4160.0,2,0,0,10,4160,0,2014,0,1840,10333
19682,720000.0,4,3.25,3276.0,2,0,0,9,3276,0,2008,0,2010,11656
19683,390000.0,5,3.75,2890.0,1,0,0,7,1310,1580,2006,0,1930,5117
19684,2205000.0,3,2.5,3430.0,2,0,0,10,3430,0,2014,0,3110,12339
19685,1054690.0,4,3.5,3390.0,2,0,0,9,2610,780,2014,0,3350,4165
19686,915000.0,6,3.75,2930.0,2,0,3,9,2930,0,2013,0,3210,10787
19687,562000.0,2,2.25,1300.0,3,0,0,8,1300,0,2008,0,1300,1312
19688,349000.0,2,1.75,1250.0,2,0,0,7,1040,210,2007,0,1250,1656
19689,375000.0,4,2.5,2310.0,2,0,0,8,2310,0,2011,0,2310,7140
19690,479950.0,2,2.25,1360.0,3,0,0,8,1360,0,2008,0,1280,1295
19691,319000.0,4,2.5,2020.0,2,0,0,7,2020,0,2010,0,2300,5685
19692,325000.0,3,1.5,1270.0,3,0,0,8,1270,0,2009,0,1090,1118
19693,505657.0,4,2.75,2790.0,2,0,0,8,2790,0,2013,0,2790,6154
19694,340000.0,4,2.5,2320.0,2,0,0,7,2320,0,2010,0,2150,4140
19695,250000.0,3,2.5,1750.0,2,0,0,7,1750,0,2012,0,1398,6092
19696,349500.0,4,2.5,2030.0,2,0,0,8,2030,0,2014,0,2040,4705
19697,290750.0,3,2.5,1270.0,2,0,0,7,1080,190,2008,0,1630,7752
19698,715000.0,5,3.25,2710.0,2,0,0,8,2230,480,2013,0,2160,2108
19699,689950.0,4,2.75,2520.0,2,0,0,8,2520,0,2014,0,1890,7772
19700,425000.0,2,2.5,1340.0,3,0,0,8,1340,0,2008,0,1510,1260
19701,657000.0,2,3.0,1570.0,3,0,0,8,1570,0,2014,0,1570,2500
19702,359950.0,4,3.5,2690.0,2,0,0,7,2690,0,2007,0,2210,4046
19703,319900.0,4,2.75,2475.0,2,0,0,7,2475,0,2014,0,2475,4000
19704,532000.0,3,3.75,2260.0,2,0,0,9,1170,1090,2010,0,2130,3082
19705,291000.0,2,1.0,840.0,3,0,0,8,840,0,2008,0,1110,1190
19706,675000.0,3,3.25,1720.0,2,0,0,8,1030,690,2004,0,1720,1520
19707,885000.0,3,2.25,2940.0,3,0,0,9,2940,0,2014,0,1680,6500
19708,1450000.0,5,3.5,4170.0,2,0,0,10,4170,0,2008,0,1930,13635
19709,780000.0,6,4.25,4310.0,2,0,0,8,2950,1360,2008,0,2100,10000
19710,839950.0,4,2.75,3010.0,2,0,0,9,3010,0,2014,0,3010,7203
19711,645000.0,3,2.5,2170.0,2,0,0,8,2170,0,2008,0,2150,1984
19712,263000.0,3,2.5,1584.0,2,0,0,7,1584,0,2011,0,1584,2800
19713,345000.0,2,2.25,1110.0,3,0,0,8,1110,0,2006,0,1360,1251
19714,505000.0,4,2.5,2420.0,2,0,0,8,2420,0,2013,0,2750,5471
19715,522500.0,2,2.25,1430.0,2,0,0,8,1340,90,2005,0,1430,1016
19716,400000.0,3,2.5,2393.0,2,0,0,8,2393,0,2012,0,2439,5477
19717,543000.0,3,2.25,1240.0,3,0,0,8,1240,0,2008,0,1310,1140
19718,495000.0,4,2.5,2980.0,1,0,0,8,1910,1070,2007,0,2240,12075
19719,549995.0,4,3.5,2970.0,2,0,0,8,2260,710,2014,0,2970,5690
19720,327555.0,3,2.5,2329.0,2,0,0,8,2329,0,2010,0,2197,5720
19721,690000.0,5,3.25,3340.0,2,0,0,8,2600,740,2005,0,2770,6646
19722,673000.0,4,2.25,2580.0,2,0,0,9,2580,0,2015,0,1290,5750
19723,384435.0,3,2.5,2029.0,2,0,0,9,2029,0,2014,0,2029,3920
19724,780000.0,4,2.75,3430.0,2,0,0,9,3050,380,2006,0,3070,6802
19725,1375000.0,5,3.75,3330.0,2,0,2,9,2470,860,2014,0,1780,3990
19726,950968.0,5,3.5,3220.0,2,0,0,8,3220,0,2013,0,2970,5753
19727,334950.0,2,2.25,1240.0,2,0,0,7,1150,90,2008,0,1240,750
19728,489000.0,3,3.5,1500.0,2,0,0,8,1240,260,2004,0,1440,1850
19729,600000.0,3,3.0,3530.0,2,0,0,10,3530,0,2006,0,1940,9600
19730,282000.0,3,2.25,1260.0,2,0,0,8,1020,240,2007,0,1260,1056
19731,442000.0,4,4.0,4168.0,2,0,0,10,3222,946,2007,0,4362,8100
19732,220000.0,2,1.5,1030.0,2,0,0,7,1030,0,1995,0,1030,3000
19733,489000.0,3,2.5,3080.0,2,0,0,8,3080,0,2006,0,3080,5303
19734,250000.0,3,1.5,1072.0,2,0,0,7,1072,0,2009,0,1443,4341
19735,484259.0,4,2.75,2790.0,2,0,0,8,2790,0,2014,0,2620,5527
19736,1680000.0,3,2.5,4090.0,2,0,2,11,3590,500,2007,0,3740,16972
19737,450000.0,3,2.5,1800.0,2,0,0,8,1800,0,2013,0,1800,3663
19738,299000.0,2,1.5,830.0,2,0,0,7,830,0,2005,0,1540,1484
19739,450000.0,3,2.5,2280.0,2,0,0,8,2280,0,2010,0,2070,4610
19740,585000.0,4,3.0,2110.0,2,0,0,9,1710,400,2007,0,2000,1286
19741,660000.0,3,2.25,1570.0,3,0,0,8,1570,0,2014,0,1290,1870
19742,301500.0,2,1.5,830.0,2,0,0,7,830,0,2005,0,1120,4822
19743,949950.0,4,3.75,4120.0,2,0,0,10,4120,0,2012,0,3730,8332
19744,759990.0,4,2.5,2540.0,2,0,0,9,2540,0,2009,0,2580,3600
19745,355000.0,4,2.75,2050.0,2,0,0,8,2050,0,2014,0,2050,4000
19746,889950.0,4,2.75,3080.0,2,0,0,9,3080,0,2014,0,3010,7205
19747,629800.0,3,2.5,2390.0,2,0,0,8,2220,170,2008,0,2150,1984
19748,745000.0,4,2.5,3170.0,2,0,0,9,3170,0,2012,0,1580,5100
19749,379900.0,2,1.5,1240.0,2,0,0,7,1050,190,2007,0,1250,1431
19750,335000.0,3,2.5,1090.0,2,0,0,8,960,130,2009,0,1400,1348
19751,809000.0,5,4.5,4630.0,2,0,0,9,3210,1420,2006,0,4420,6790
19752,569950.0,4,2.5,3230.0,2,0,0,8,3230,0,2012,0,2720,5899
19753,723000.0,4,3.5,3510.0,2,0,0,10,3510,0,2001,0,3690,10417
19754,282000.0,4,2.5,1785.0,2,0,0,8,1785,0,2009,0,1691,2700
19755,569900.0,5,3.25,2360.0,2,0,0,8,1990,370,2006,0,1720,3071
19756,385000.0,4,2.0,2340.0,1,0,0,7,2340,0,2009,0,1180,13500
19757,420000.0,3,2.25,1620.0,3,0,0,8,1540,80,2009,0,1620,1237
19758,2250000.0,3,3.25,3890.0,2,0,0,12,2890,1000,2006,0,2860,2199
19759,1205000.0,4,3.5,3590.0,2,0,2,9,3140,450,2006,0,2100,6250
19760,292000.0,4,3.0,1984.0,2,0,0,7,1984,0,2012,0,2095,3402
19761,645000.0,3,2.25,1640.0,3,0,0,8,1640,0,2014,0,1720,1960
19762,304500.0,4,2.0,1350.0,3,0,0,7,1350,0,2008,0,1390,942
19763,489500.0,4,3.5,2730.0,2,0,0,8,2000,730,2011,0,2430,5899
19764,1583000.0,4,4.0,5610.0,3,0,0,11,4750,860,2006,0,4560,11063
19765,390000.0,2,1.0,962.0,2,0,0,7,962,0,2012,0,1130,1992
19766,815000.0,4,3.5,3040.0,2,0,0,8,2350,690,2013,0,2050,4000
19767,719000.0,3,3.5,2540.0,2,0,1,9,2010,530,2014,0,3240,9831
19768,331210.0,4,2.5,2240.0,2,0,0,8,2240,0,2014,0,2240,5040
19769,245000.0,3,1.5,1260.0,2,0,0,7,1040,220,2005,0,1260,1472
19770,465000.0,5,4.0,3210.0,2,0,0,8,2410,800,2011,0,2750,7200
19771,580000.0,3,2.5,1620.0,3,0,4,8,1470,150,2008,0,1620,1505
19772,540000.0,3,2.0,1580.0,2,0,2,8,1180,400,2007,0,1500,1908
19773,399000.0,3,2.5,1430.0,3,0,0,7,1430,0,2007,0,1360,1269
19774,328000.0,4,2.5,1850.0,2,0,0,8,1850,0,2009,0,2140,5086
19775,701000.0,4,2.5,3340.0,2,0,0,10,3340,0,2010,0,3220,5500
19776,408000.0,3,2.75,2670.0,2,0,0,8,2670,0,2014,0,2340,5000
19777,2641100.0,5,4.25,4660.0,2,0,2,11,4660,0,2005,0,3340,16200
19778,445000.0,3,2.5,1550.0,2,0,0,8,1060,490,2006,0,1550,1301
19779,672500.0,4,2.5,3470.0,2,0,0,9,3470,0,2005,0,2730,6179
19780,538000.0,3,2.5,3010.0,2,0,0,8,3010,0,2009,0,3030,6180
19781,450000.0,5,3.5,3931.0,2,0,0,10,2650,1281,2014,0,3510,9497
19782,362500.0,3,2.5,1800.0,2,0,0,8,1800,0,2011,0,1380,1200
19783,414950.0,3,2.5,1570.0,3,0,0,8,1570,0,2008,0,1570,1705
19784,679950.0,3,2.5,2230.0,2,0,0,8,2230,0,2014,0,2230,4200
19785,290000.0,4,2.5,2423.0,2,0,0,8,2423,0,2005,0,2495,7489
19786,230000.0,3,2.0,1160.0,2,0,0,7,790,370,2007,0,1160,994
19787,439950.0,2,2.0,1440.0,1,0,0,8,1440,0,2010,0,1510,4595
19788,349900.0,4,2.5,2052.0,2,0,0,8,2052,0,2014,0,2052,5250
19789,550000.0,5,2.5,2780.0,2,0,0,8,2780,0,2014,0,1150,8460
19790,1050000.0,4,4.25,3720.0,2,0,2,9,2960,760,2006,0,2550,5750
19791,655000.0,2,2.25,1460.0,2,0,0,9,1180,280,2014,0,1800,4269
19792,385000.0,3,3.5,1370.0,2,0,0,8,1100,270,2006,0,1370,915
19793,729999.0,6,4.5,3600.0,2,0,0,9,2510,1090,2012,0,1360,5800
19794,523950.0,3,2.25,1420.0,3,0,0,8,1420,0,2006,0,1530,1280
19795,369000.0,2,2.5,980.0,2,0,0,8,670,310,2009,0,980,899
19796,509900.0,3,2.5,1790.0,2,0,0,8,1790,0,2010,0,1890,3078
19797,282000.0,3,2.5,2010.0,2,0,0,7,2010,0,2006,0,2280,5141
19798,387865.0,3,2.5,2370.0,2,0,0,8,2370,0,2014,0,2370,4200
19799,385000.0,4,2.5,2560.0,2,0,0,8,2560,0,2007,0,2560,6240
19800,536000.0,3,2.5,1900.0,2,0,0,7,1900,0,2005,0,2260,5450
19801,395000.0,2,2.25,1350.0,2,0,0,8,1050,300,2007,0,1250,1202
19802,545000.0,4,2.75,2650.0,2,0,0,10,2650,0,2014,0,2740,7923
19803,715000.0,4,2.5,3020.0,2,0,4,9,3020,0,2001,0,3020,6771
19804,348000.0,3,2.5,1500.0,2,0,0,7,1500,0,2005,0,1440,2040
19805,455000.0,3,1.75,1320.0,3,0,0,9,1320,0,2015,0,1380,1495
19806,575000.0,4,2.75,3120.0,2,0,0,10,3120,0,2010,0,2980,6050
19807,449950.0,3,2.25,1540.0,3,0,0,7,1540,0,2014,0,1230,1454
19808,364000.0,3,2.5,1800.0,2,0,0,8,1800,0,2011,0,1580,2036
19809,932990.0,4,2.5,3640.0,2,0,0,9,3640,0,2014,0,3570,6303
19810,710000.0,3,2.5,2440.0,2,0,0,9,2440,0,2003,0,2030,4143
19811,949990.0,4,4.0,3970.0,2,0,0,9,3970,0,2014,0,3560,5258
19812,326989.0,3,2.5,2060.0,2,0,0,8,2060,0,2014,0,2370,4200
19813,335606.0,3,2.5,2538.0,2,0,0,8,2538,0,2013,0,2570,4800
19814,1532500.0,5,4.5,4270.0,2,0,0,11,3400,870,2007,0,4100,10631
19815,299950.0,3,2.5,1320.0,2,0,0,7,1320,0,2005,0,1390,1725
19816,962000.0,4,2.75,3340.0,2,0,0,11,3340,0,2013,0,3340,6940
19817,395825.0,2,2.5,1590.0,2,0,0,8,1590,0,2012,0,1590,1680
19818,419354.0,5,2.75,2710.0,2,0,0,8,2710,0,2014,0,2710,4626
19819,920000.0,4,2.75,3140.0,2,0,1,10,3140,0,2006,0,2990,13600
19820,366000.0,3,2.25,1445.0,2,0,0,7,1300,145,2005,0,1445,1377
19821,480000.0,4,2.5,2430.0,2,0,0,7,2430,0,2009,0,2430,5441
19822,388000.0,3,3.25,1370.0,2,0,0,8,1100,270,2006,0,1370,1146
19823,2320000.0,4,3.5,5050.0,2,0,0,11,3610,1440,2007,0,2430,9248
19824,730000.0,3,2.5,1860.0,2,0,0,9,1240,620,2010,0,1710,1525
19825,950000.0,5,3.75,5330.0,2,0,2,10,3570,1760,2006,0,4420,5797
19826,358990.0,3,3.25,1710.0,2,0,0,7,1400,310,2014,0,1380,1300
19827,398651.0,4,2.5,2650.0,2,0,0,8,2650,0,2014,0,2030,3768
19828,530000.0,4,2.5,2590.0,2,0,0,9,2590,0,2006,0,1400,7891
19829,610360.0,4,2.5,2610.0,2,0,0,9,2610,0,2013,0,2720,7400
19830,436110.0,3,2.5,1770.0,3,0,0,8,1600,170,2007,0,1680,1203
19831,925000.0,4,2.75,3730.0,2,0,0,10,3730,0,2012,0,3670,8279
19832,449950.0,4,2.5,2420.0,2,0,0,9,2420,0,2007,0,1400,5250
19833,760000.0,4,2.5,3330.0,2,0,0,9,3330,0,2009,0,2640,8601
19834,293000.0,3,2.25,1910.0,2,0,0,8,1910,0,2009,0,1714,3177
19835,695000.0,2,2.5,2170.0,1,0,2,8,2170,0,2013,0,2300,7100
19836,285000.0,3,2.5,2437.0,2,0,0,7,2437,0,2011,0,2437,4614
19837,1255780.0,5,4.0,4180.0,2,0,0,10,4180,0,2014,0,1800,6052
19838,379900.0,3,2.5,1800.0,2,0,0,8,1800,0,2011,0,1580,2617
19839,472000.0,5,2.5,2570.0,2,0,0,8,2570,0,2006,0,2890,8056
19840,300000.0,4,2.5,2090.0,2,0,0,7,2090,0,2007,0,2090,5236
19841,272000.0,4,2.5,2789.0,2,0,0,7,2789,0,2007,0,2547,3960
19842,418395.0,4,2.5,2906.0,2,0,0,9,2906,0,2014,0,2680,4950
19843,465000.0,5,2.5,2550.0,2,0,0,7,2550,0,2008,0,2190,5900
19844,659950.0,4,2.75,3550.0,2,0,0,9,3550,0,2014,0,3550,9421
19845,484950.0,3,2.25,1590.0,3,0,0,8,1590,0,2014,0,1640,1321
19846,359000.0,3,2.25,1950.0,2,0,0,7,1160,790,1979,0,1950,1968
19847,519000.0,4,2.5,3250.0,2,0,0,8,3250,0,2009,0,3030,4518
19848,1710000.0,5,4.5,4590.0,2,0,0,10,4590,0,2009,0,3030,9486
19849,535000.0,4,2.75,3070.0,2,0,0,9,3070,0,2006,0,2880,8364
19850,622950.0,4,3.25,3030.0,2,0,0,8,2830,200,2006,0,3400,6908
19851,515000.0,3,2.5,2610.0,2,0,0,8,2610,0,2005,0,2810,5000
19852,330000.0,4,3.5,3150.0,2,0,0,7,3150,0,2005,0,2950,5940
19853,318000.0,3,1.5,1240.0,3,0,0,8,1240,0,2009,0,1240,1026
19854,439000.0,3,2.5,1680.0,2,0,0,7,1680,0,2011,0,1920,2723
19855,540000.0,3,2.5,2220.0,2,0,0,8,2220,0,2006,0,1610,5297
19856,1079000.0,4,3.25,4800.0,2,0,0,10,4800,0,2011,0,4750,13602
19857,435000.0,4,2.5,3100.0,2,0,0,9,3100,0,2010,0,2450,5130
19859,1100000.0,4,2.75,3590.0,2,0,0,10,3590,0,2012,0,3590,5625
19860,293467.0,4,2.0,1590.0,3,0,0,7,1590,0,2008,0,1390,942
19861,328000.0,3,2.5,2242.0,2,0,0,8,2242,0,2013,0,2009,4800
19862,550000.0,3,3.5,2490.0,2,0,0,8,1720,770,2005,0,1445,1590
19863,649000.0,3,2.0,1530.0,3,0,0,9,1530,0,2015,0,1620,1456
19864,435000.0,4,2.5,2150.0,2,0,0,7,2150,0,2010,0,2640,3200
19865,625000.0,3,2.5,2440.0,2,0,0,10,2440,0,2014,0,1180,5480
19866,415000.0,3,1.5,1270.0,3,0,0,8,1270,0,2007,0,1270,1413
19867,400000.0,3,2.25,1450.0,2,0,0,7,1450,0,2009,0,1490,4667
19868,979000.0,3,2.5,2690.0,3,0,0,10,2690,0,2014,0,2040,5000
19869,625250.0,4,2.5,2755.0,2,0,0,7,2755,0,2003,0,2510,4831
19870,665000.0,4,3.5,2650.0,2,0,0,8,2230,420,2011,0,2330,3474
19871,589500.0,3,3.25,2310.0,2,0,0,8,1730,580,2005,0,2310,3075
19872,437000.0,2,3.0,1460.0,2,0,0,8,1140,320,2007,0,1460,1452
19873,320000.0,3,1.0,1400.0,1,0,0,7,1400,0,1959,0,1440,8400
19874,333500.0,3,2.5,2196.0,2,0,0,8,2196,0,2006,0,1860,6755
19875,430000.0,3,2.25,2020.0,2,0,0,8,1680,340,2008,0,1720,1546
19876,995500.0,5,4.5,4280.0,2,0,0,10,4280,0,2014,0,2990,11067
19877,427874.0,3,3.0,2340.0,2,0,0,8,2340,0,2013,0,2790,5375
19878,334990.0,4,2.5,2220.0,2,0,0,8,2220,0,2014,0,2220,4157
19879,909500.0,4,4.0,4420.0,2,0,0,10,3410,1010,2006,0,4510,5797
19880,210000.0,3,2.0,1580.0,2,0,0,7,1580,0,2006,0,2280,5000
19881,952990.0,4,2.75,3550.0,2,0,0,9,3550,0,2013,0,3140,5617
19882,622500.0,2,1.75,1510.0,3,0,0,8,1420,90,2013,0,1300,1338
19883,515000.0,3,3.5,1360.0,2,0,0,8,1040,320,2007,0,1560,1977
19884,350000.0,3,2.5,2040.0,2,0,0,8,2040,0,2009,0,1850,12485
19885,310000.0,1,1.5,1120.0,3,0,0,7,1120,0,2011,0,1380,3200
19886,700000.0,4,3.5,4490.0,2,0,0,9,3390,1100,2006,0,4290,5537
19887,907687.0,4,2.5,3560.0,2,0,0,9,2930,630,2014,0,3560,5886
19888,741500.0,2,2.5,2150.0,1,0,0,8,2150,0,2010,0,1640,4680
19889,395000.0,3,2.5,2130.0,2,0,0,8,1840,290,2011,0,2130,5762
19890,559950.0,5,2.75,2990.0,2,0,0,8,2990,0,2014,0,2730,5740
19891,215000.0,4,2.5,1847.0,2,0,0,7,1847,0,2008,0,1847,8000
19892,390000.0,4,2.5,2610.0,2,0,0,9,2610,0,2011,0,2630,7421
19893,425000.0,3,2.25,1670.0,1,0,0,7,1670,0,2007,0,3310,108900
19894,472000.0,3,2.5,1860.0,2,0,0,7,1860,0,2006,0,2070,54014
19895,1330000.0,4,3.5,3440.0,2,0,0,10,3440,0,2006,0,2400,11000
19896,695000.0,4,3.5,3510.0,2,0,0,10,3510,0,2001,0,3510,9161
19897,545000.0,3,2.5,1740.0,3,0,0,8,1740,0,2008,0,1740,1280
19898,389950.0,4,2.5,2240.0,2,0,0,8,2240,0,2013,0,700,5500
19899,380000.0,3,2.25,1550.0,3,0,0,8,1550,0,2011,0,1550,1480
19900,288790.0,4,2.0,1390.0,3,0,0,7,1390,0,2008,0,1390,942
19901,432500.0,3,3.0,2500.0,2,0,0,8,2500,0,2012,0,2130,6000
19902,615000.0,3,3.5,2710.0,2,0,0,8,1650,1060,2005,0,2280,2738
19903,500000.0,3,2.5,1720.0,2,0,0,9,1720,0,2011,0,1720,7658
19904,615000.0,3,2.25,1760.0,3,0,0,9,1760,0,2014,0,1346,3472
19905,500000.0,4,2.25,2270.0,1,0,0,7,1150,1120,1963,0,1920,10122
19906,622000.0,3,3.5,1690.0,2,0,0,8,1370,320,2006,0,1690,1694
19907,802945.0,5,3.5,4000.0,2,0,0,9,4000,0,2015,0,3690,6600
19908,1260000.0,4,2.5,2880.0,2,0,0,10,2880,0,2008,0,2640,8126
19909,598950.0,3,2.5,1480.0,3,0,0,8,1480,0,2014,0,1530,1321
19910,430000.0,3,2.5,1950.0,2,0,0,7,1950,0,2009,0,2200,5740
19911,515000.0,4,2.75,2700.0,2,0,0,9,2700,0,2009,0,2700,5747
19912,1262000.0,2,3.0,2210.0,2,0,0,10,1500,710,2008,0,1720,3933
19913,400000.0,4,3.5,2370.0,2,0,0,8,2370,0,2013,0,2520,5425
19914,390000.0,3,2.5,1310.0,2,0,0,7,850,460,2007,0,1310,1372
19915,450000.0,3,2.5,2410.0,2,0,0,7,2410,0,2007,0,2190,5900
19916,804995.0,5,1.5,3360.0,2,0,0,9,3360,0,2014,0,3360,5415
19917,825000.0,4,3.25,3040.0,2,0,0,8,2350,690,2013,0,2680,4000
19918,435000.0,4,2.25,2140.0,2,0,0,7,2140,0,2002,0,2480,5746
19919,398000.0,3,2.5,1720.0,2,0,0,7,1240,480,2004,0,1610,1626
19920,411605.0,4,2.5,2658.0,2,0,0,9,2658,0,2014,0,2578,4200
19921,315000.0,3,3.25,1480.0,2,0,0,8,1180,300,2013,0,1330,1062
19922,455000.0,2,2.0,1350.0,3,0,0,8,1350,0,2013,0,1310,982
19923,452950.0,3,2.5,1150.0,2,0,0,8,1020,130,2006,0,1450,1714
19924,380000.0,3,1.75,1690.0,2,0,0,8,1380,310,2008,0,1690,1936
19925,340000.0,2,1.75,1270.0,2,0,0,8,1270,0,2012,0,1140,1916
19926,409950.0,3,2.5,2655.0,2,0,0,8,2655,0,2013,0,2879,5232
19927,360000.0,2,1.0,880.0,2,0,0,8,880,0,2005,0,1640,3825
19928,1595000.0,4,4.25,4645.0,2,0,0,10,3855,790,2006,0,2150,6970
19929,440000.0,3,1.5,1270.0,3,0,0,8,1270,0,2007,0,1270,1413
19930,730000.0,2,1.75,1728.0,1,0,3,9,1728,0,2012,0,1720,35735
19931,408000.0,3,2.25,1950.0,1,0,0,8,1950,0,2006,0,2310,8125
19932,820000.0,4,2.5,3170.0,3,0,0,8,3170,0,2008,0,2840,4181
19933,360000.0,2,2.5,1233.0,2,0,0,7,963,270,2007,0,1230,1300
19934,339990.0,3,2.5,2570.0,2,0,0,8,2570,0,2014,0,2570,5000
19935,515000.0,3,2.0,1560.0,3,0,0,8,1560,0,2014,0,1560,1728
19936,541000.0,3,1.75,1630.0,2,0,0,8,1020,610,2013,0,1420,1670
19937,375000.0,4,2.5,2510.0,2,0,0,9,2510,0,2007,0,1830,8900
19938,320000.0,4,2.5,2223.0,2,0,0,8,2223,0,2010,0,1690,7766
19939,325000.0,2,2.25,1230.0,2,0,0,7,1160,70,2008,0,1240,817
19940,740000.0,5,2.75,3050.0,2,0,0,8,3050,0,2014,0,2180,10800
19941,450000.0,5,2.75,2710.0,2,0,0,8,2710,0,2014,0,2530,4759
19942,455000.0,4,2.5,2090.0,2,0,0,8,2090,0,2011,0,2090,3430
19943,292500.0,3,2.5,1440.0,2,0,0,8,1160,280,2006,0,1580,1483
19944,650000.0,3,2.5,2500.0,1,0,0,9,1510,990,2013,0,2270,54450
19945,530000.0,4,2.75,2740.0,2,0,0,10,2740,0,2015,0,1220,6300
19946,829995.0,5,3.25,3360.0,2,0,0,9,3360,0,2014,0,3230,5398
19947,395000.0,4,2.75,2280.0,2,0,0,8,2280,0,2009,0,2130,5121
19948,859990.0,4,2.75,3520.0,2,0,0,9,3520,0,2014,0,3340,5500
19949,342500.0,2,1.5,1320.0,2,0,0,8,1100,220,2008,0,1340,1213
